Name,Twitter Handle,Total Tweets,Total Retweets,Total followings,Total Followers,User Id,User Verified,User Location,Date of tweet,Tweet id,Tweet Text,Tweet Retweet Status,Tweet Reply To Id
William Lynes MD,wlynesmd,5637,0,9460,10318,177291959,False,Temecula California,2016-04-07 02:00:59,717894913262764032,Lee W Hickok story of a medical mystery #writetip #realdonaldtrump https//tco/GtQ8F6GAf6,False,
#Trump voter,DebraAr49979596,24660,10,1474,3998,3142081493,False,,2016-04-07 01:57:07,717893937550245892,RT @Barb4Trump317 TED CRUZ DC MADAM Still Report #realdonaldtrump #Trump2016 #DCmadam #judgejeanine https//tco/0KV60xs1A4 https//t,False,
Lori Hannah,LoriHannah58,4331,0,62,97,874813405,False,,2016-04-07 01:53:15,717892966677889024,#realdonaldtrump #NeverTrump Trump says he does not care about the rules but that is apparently only when they apply to him Go away DT,False,
Brookie,BrookLassie,1722,10,124,58,764413158,False,United States,2016-04-07 01:52:15,717892712134008832,RT @Barb4Trump317 TED CRUZ DC MADAM Still Report #realdonaldtrump #Trump2016 #DCmadam #judgejeanine https//tco/0KV60xs1A4 https//t,False,
Marlene Pastella,marpastella,507,0,69,19,2153755941,False,Buena Nj,2016-04-07 01:46:44,717891325908148224,Thank you Pres Obama n Hillary for supporting our illegal aliens And pleaseincrease our taxes#foxnews #realdonaldtrump,False,
Hugo FitzGerald,Philahugo,1187,5,213,198,2743434360,False,Philadelphia and NYC,2016-04-07 01:46:42,717891318828150785,RT @MrFaisel34 YOU HAVE BEEN WARNED https//tco/6MptBsdBc6 #realdonaldtrump #donaldtrump #teapartyorg #housegop #senate_gop #GOP #psycho,False,
Hugo FitzGerald,Philahugo,1187,5,213,198,2743434360,False,Philadelphia and NYC,2016-04-07 01:46:38,717891302210342912,RT @MrFaisel34 WARNING THIS IS IMPORTANT https//tco/N1a7G9v5yG #realdonaldtrump #donaldtrump #teapartyorg #housegop #senate_gop #GOP,False,
Hugo FitzGerald,Philahugo,1187,5,213,198,2743434360,False,Philadelphia and NYC,2016-04-07 01:45:42,717891064548429824,RT @MrFaisel34 WARNING You need to watch this https//tco/KkYTF4qqGC #realdonaldtrump #donaldtrump #teapartyorg #housegop #senate_gop,False,
Chris Gass,cazgass,854,0,32,7,3187336105,False,"Live in Phoenix, AZ",2016-04-07 01:43:14,717890444508594177,#realDonaldTrump #CNN #FoxNews #MSNBC #TrumpsPartners When Donald Trump wins US Presidency I would like to be his NonTraditional SECNAV,False,
Laurie,LaurieHouston18,5947,2,604,438,4751533340,False,"Laurel, MS",2016-04-07 01:42:18,717890209224855553,RT @Toni_Scurlock @TedInATL @DebAlwaystrump #realdonaldtrump,False,
Sock Puppet,puppet_ebooks,67361,0,19,104,2678195041,False,,2016-04-07 01:42:01,717890139368722435,#realDonaldTrump Lyin #tedcruz won big among all together with banana and guest workers so great to the evangelical vote #Greta http,False,
Jim Jatras,JimJatras,3205,0,557,568,529773715,False,"Washington, DC",2016-04-07 01:40:34,717889775919841280,Uhhuh And would Senators have grilled him if #realDonaldTrump hadnt raised issue of freeloading obsolete #NATO https//tco/h6vsoYc9xt,False,
Lori Hannah,LoriHannah58,4331,1,62,97,874813405,False,,2016-04-07 01:32:09,717887656911355904,RT @newsfan10 @nevertrump #realdonaldtrump will give policy speeches using teleprompter Doesnt help he has no policy and will read what,False,
Blessed American,OLRDJ,8883,1,2418,1420,2272367377,False,,2016-04-07 01:31:22,717887458050859013,RT @RiseToAmerica RT #realDonaldTrump is the laughing stock of politics He gives politics a very bad name #NeverTrump https//tco/SVSJ,False,
William Lynes MD,wlynesmd,5637,0,9460,10318,177291959,False,Temecula California,2016-04-07 01:30:36,717887266455101440,A fun story of touching faith Pirates Scoundrels and Kings #writetip #realdonaldtrump https//tco/GtQ8F6oYQw,False,
V,vannsmole,19965,10,1254,1254,617692639,False,,2016-04-07 01:30:30,717887238630195200,RT @Barb4Trump317 TED CRUZ DC MADAM Still Report #realdonaldtrump #Trump2016 #DCmadam #judgejeanine https//tco/0KV60xs1A4 https//t,False,
Dr Hart,ofccadjust,57111,10,4162,5598,712976695,False,"New Jersey, USA ",2016-04-07 01:30:10,717887156795142145,RT @Barb4Trump317 TED CRUZ DC MADAM Still Report #realdonaldtrump #Trump2016 #DCmadam #judgejeanine https//tco/0KV60xs1A4 https//t,False,
DanielBrutus,SportsPhillyFan,1240,1,147,131,2668172222,False,Philly and Jersey City,2016-04-07 01:22:58,717885345015136256,RT @GenevieveCFD @MrFaisel34 #realdonaldtrump Donald Trump says he will bring back the jobs from China and Mexico Who wants a 18 cents,False,
DanielBrutus,SportsPhillyFan,1240,0,147,131,2668172222,False,Philly and Jersey City,2016-04-07 01:22:29,717885223183196160,@MrFaisel34 Now I know why The Donald wont show his financescould it be his #networth is nowhere near his claims #realdonaldtrump,False,272538904
AmBeR wHiTnEy✍,amberr0307,18026,2,706,830,1706978270,False,,2016-04-07 01:22:16,717885169286455300,RT @mayorMitchWard CNN LIVEProtestors gather outside #RealDonaldTrump rally on #LongIsland #NewYork https//tco/mss79TpXvO,False,
DanielBrutus,SportsPhillyFan,1240,5,147,131,2668172222,False,Philly and Jersey City,2016-04-07 01:16:26,717883701468774400,RT @MrFaisel34 WARNING You need to watch this https//tco/KkYTF4qqGC #realdonaldtrump #donaldtrump #teapartyorg #housegop #senate_gop,False,
DanielBrutus,SportsPhillyFan,1240,5,147,131,2668172222,False,Philly and Jersey City,2016-04-07 01:16:17,717883664676339712,RT @MrFaisel34 WARNING THIS IS IMPORTANT https//tco/N1a7G9v5yG #realdonaldtrump #donaldtrump #teapartyorg #housegop #senate_gop #GOP,False,
DanielBrutus,SportsPhillyFan,1240,5,147,131,2668172222,False,Philly and Jersey City,2016-04-07 01:15:51,717883555062423553,RT @MrFaisel34 YOU HAVE BEEN WARNED https//tco/6MptBsdBc6 #realdonaldtrump #donaldtrump #teapartyorg #housegop #senate_gop #GOP #psycho,False,
RiseToAmerica,RiseToAmerica,736,0,7,127,703996252669652993,False,"Alaska, USA",2016-04-07 01:14:23,717883185690910722,#realDonaldTrump isnt wealthy as he leads you to believe #NeverTrump https//tco/EqqTt6MCNo,False,
Chuck Lara,yebalnik,649,0,161,69,1949701165,False,,2016-04-07 01:14:06,717883112718540803,#realDonaldTrump Congratulations Ivanka on the birth of your baby and great speech tonight in Bethpage LINY,False,
Jake Krasner,JakeKrasner,872,0,69,39,3686322733,False,"San Diego, CA",2016-04-07 01:09:13,717881885838286848,#Cruz family photo yes he is the anointed one #realdonaldtrump https//tco/gOBeBjZh7P,False,
mathewlonegan,mathewlonegan1,7,0,5,1,709376671321706497,False,"New York, NY",2016-04-07 01:02:17,717880140609560576,#tedcruz #SenTedCruz is just another minion of the greedy #GOP establishment Vote for #realdonaldtrump,False,
mathewlonegan,mathewlonegan1,7,0,5,1,709376671321706497,False,"New York, NY",2016-04-07 01:01:57,717880056677318656,#tedcruz #SenTedCruz is just another minion of the corrupt #GOP establishment Vote for #realdonaldtrump,False,
William Lynes MD,wlynesmd,5637,0,9460,10318,177291959,False,Temecula California,2016-04-07 01:01:03,717879830608535552,Luger Rounds a fastpaced hospital mystery turned lethal #writetip #realdonaldtrump https//tco/GtQ8F6GAf6,False,
Dan Kohrdt,DKohrdt,11741,0,3,124,4541034916,False,,2016-04-07 01:00:53,717879786115346432,Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain Watch https//tco/QK2MC9wQjR https//tco/JrpcotedON,False,
Rob,Schenck,53293,2,1263,918,14680172,False,New York,2016-04-07 01:00:17,717879636399620098,RT @mayorMitchWard CNN LIVEProtestors gather outside #RealDonaldTrump rally on #LongIsland #NewYork https//tco/mss79TpXvO,False,
RiseToAmerica,RiseToAmerica,736,1,7,127,703996252669652993,False,"Alaska, USA",2016-04-07 00:58:24,717879163818934273,RT #realDonaldTrump is the laughing stock of politics He gives politics a very bad name #NeverTrump https//tco/SVSJOZO8f2,False,
k9rsq,srhcocoa,1830,2,679,420,3681838516,False,"Galion, OH",2016-04-07 00:54:41,717878226375348224,RT @JimVitari Dont PPL understand Y establishment GOP RNC &amp the president r constantly bashing #realdonaldtrump they are afraid of him,False,
#VOTETRUMP2016,flhrs98,35215,2,4999,3819,4197645318,False,"Sidney, MT",2016-04-07 00:53:21,717877889773875200,RT @JimVitari Dont PPL understand Y establishment GOP RNC &amp the president r constantly bashing #realdonaldtrump they are afraid of him,False,
AT Breaking News,AT_BREAKINGNEWS,2069,0,535,105,2946768871,False,,2016-04-07 00:52:17,717877622387175430,Donald Trump Bethpage FULL EVENT Donald Trump rally at Bethpage New York 4616#TRUMP2016 #realDonaldTrump https//tco/07I7RCVEL9,False,
Judah Flum,JudahBF,2520,0,487,433,119895891,False,"Silver Spring, MD",2016-04-07 00:50:50,717877256979226624,#realdonaldtrump is classless https//tco/yzJpe2eyPE He just shouldve stuck with heckuva job Corey Wakeup NY #dumptrump #nevertrump,False,
Kathy Olsen,kathyolsen100,3663,0,252,306,4748634793,False,,2016-04-07 00:47:32,717876427979251712,The #RealDonaldTrump Just wants to give backThat is why he is running for president Will MAGA Vote #Trump2016 https//tco/eb2bFSFnK6,False,
Michelle Williams,michlee310910,858,17,2968,1905,4458012807,False,"New York, USA",2016-04-07 00:46:19,717876123464515584,RT @herbiehaase Cant bring your Lies to a Truth fight in NY Teddy #realdonaldtrump #NewYork4Trump #Trump2016 #TrumpTrain,False,
Michelle Williams,michlee310910,858,1,2968,1905,4458012807,False,"New York, USA",2016-04-07 00:46:10,717876084470063104,RT @herbiehaase But lets define Faithful stifled Chuckle #realdonaldtrump #NewYorkPrimary https//tco/QTOo6q6IDi,False,
Michelle Williams,michlee310910,858,1,2968,1905,4458012807,False,"New York, USA",2016-04-07 00:45:37,717875947068895236,RT @herbiehaase @oldstocknews @Destinbeach22 caption ummmm NOT even a little LIE #realdonaldtrump #NYPrimary #Trump2016 #TrumpTrain,False,
Herbert Haase,herbiehaase,279,1,152,141,845501731,False,"New York, NY",2016-04-07 00:40:32,717874666245922816,But lets define Faithful stifled Chuckle #realdonaldtrump #NewYorkPrimary https//tco/QTOo6q6IDi,False,
John Orr,CoyoteGulch,50313,1,321,1144,250402748,False,"Denver, CO",2016-04-07 00:38:38,717874188627746816,RT @PaigeBlank How can you get a read on #realdonaldtrump stances on #Western issues #HCNU #Soundtable experts say You cant https//t,False,
Donald J. Drumpf,dudDonaldTrump,2871,0,527,126,704213222186856448,False,Republic of Slovenia,2016-04-07 00:38:15,717874093475905538,#FuckfaceVonClownstick #SendMelaniaBackToSlovenia #MakeAmericaSpellAgain #realDonaldTrump https//tco/r99ybe4CXO,False,
Donald J. Drumpf,dudDonaldTrump,2871,0,527,126,704213222186856448,False,Republic of Slovenia,2016-04-07 00:38:15,717874091563286528,#FuckfaceVonClownstick #SendMelaniaBackToSlovenia #MakeAmericaSpellAgain #realDonaldTrump https//tco/p2dk5PuQEk,False,
Paige Blank,PaigeBlank,1493,1,1014,684,486166293,False,"Paonia, Colorado",2016-04-07 00:36:07,717873554566459392,How can you get a read on #realdonaldtrump stances on #Western issues #HCNU #Soundtable experts say You cant https//tco/SV0NMzRxVv,False,
Ronald,RonaldNJPoem,497,0,1,44,2950557665,False,Central Jersey Shore ,2016-04-07 00:34:44,717873207102087168,Shame but I wanted trio #realDonaldTrump TedCruz #MarcoRubioThat aint happening soon oh well lol@CNN #MSNBC @seanhannity @OAN #GOP,False,
Herbert Haase,herbiehaase,279,1,152,141,845501731,False,"New York, NY",2016-04-07 00:33:09,717872808391536640,@oldstocknews @Destinbeach22 caption ummmm NOT even a little LIE #realdonaldtrump #NYPrimary #Trump2016 #TrumpTrain #veterans,False,4821135339
Ronald,RonaldNJPoem,497,0,1,44,2950557665,False,Central Jersey Shore ,2016-04-07 00:31:16,717872332799344640,#realDonaldTrump is for all AmericansDoDos that dont realize it probably illegal@CNN #MSNBC #racism @seanhannity#HillaryClinton @OANN,False,
William Lynes MD,wlynesmd,5637,0,9460,10318,177291959,False,Temecula California,2016-04-07 00:30:39,717872177643696130,A wonderful story of faith Pirates Scoundrels and Kings #writetip #realdonaldtrump https//tco/GtQ8F6GAf6,False,
Virginia Bentz,VirginiaBentz,4963,1,193,208,4856166765,False,"California, USA",2016-04-07 00:30:01,717872019262418947,RT @JimVitari #realdonaldtrump needs 2 saturate remaining States especially Pennsylvania &amp California now if he has any chance at 1237 &amp s,False,
Jim Jatras,JimJatras,3205,0,557,568,529773715,False,"Washington, DC",2016-04-07 00:29:28,717871880212971520,#realDonaldTrump going into #RepublicanConvention with nominating majority still most probable scenario https//tco/QwPboyKwpW,False,
J Flo,BKLYN11209,633,4,483,183,24443129,False,Somewhere in America ,2016-04-07 00:26:26,717871116740665344,RT @aljoneswins Trump whose gonna pay for the wall Crowd MEXICO #realdonaldtrump #1010wins https//tco/pUOCNm4A8y,False,
J Flo,BKLYN11209,633,5,483,183,24443129,False,Somewhere in America ,2016-04-07 00:26:26,717871116610576385,RT @aljoneswins A full house for #realdonaldtrump chants range from USA to build that wall to Lyin Ted #1010wins https//tco/2Dod,False,
Mayor Mitch Ward,mayorMitchWard,2523,2,0,258,22645957,False,Manhattan Beach,2016-04-07 00:26:18,717871081990688768,CNN LIVEProtestors gather outside #RealDonaldTrump rally on #LongIsland #NewYork https//tco/mss79TpXvO,False,
upbeatmom,upbeatmom,397,0,19,17,16075080,False,,2016-04-07 00:23:12,717870301925752832,Cruz Bronx school visit canceled after students plan walkout https//tco/J8N3YX7LSE #realDonaldTrump,False,
David Quinn,DQ1958,9,0,6,6,4705774878,False,,2016-04-07 00:20:56,717869732804894720,#realdonaldtrump Reach out to Mitch Daniels very popular former Indiana Gov and Reagan budget director,False,
Toni Scurlock,Toni_Scurlock,96420,0,2274,2211,53400136,False,somewhere,2016-04-07 00:13:24,717867836127911936,#realdonaldtrump #TrumpTrain #Trump https//tco/bYOqHFFL26,False,
Toni Scurlock,Toni_Scurlock,96420,0,2274,2211,53400136,False,somewhere,2016-04-07 00:03:48,717865419738996736,Probably a communist Bernie or https//tco/Ll0Cznb0Bi supporter They all look about like that #realdonaldtrump https//tco/SgdVuvvhIJ,False,
Steven Williams,mizzy727,557,17,2691,989,4729327575,False,"Old Orchard Beach, ME",2016-04-07 00:03:28,717865339778953216,RT @herbiehaase Cant bring your Lies to a Truth fight in NY Teddy #realdonaldtrump #NewYork4Trump #Trump2016 #TrumpTrain,False,
William Lynes MD,wlynesmd,5637,0,9460,10318,177291959,False,Temecula California,2016-04-07 00:01:09,717864753985617921,A medical mystery with a curious twist Luger Rounds #writetip #realdonaldtrump https//tco/GtQ8F6GAf6,False,
Rita B Hooper,ritabhooper,59,0,41,22,4265120773,False,,2016-04-06 23:59:59,717864461097283584,#trump2016 rally in Long Island great speech Thank you #realdonaldtrump #NYPrimary EXCITING ALIVE #MakeAmericaGreatAgain,False,
zoe,zoeziz,23654,5,1960,1486,152087549,False,,2016-04-06 23:57:37,717863864923136000,RT @opinionsamerica @opinionsamerica lets vote and retweet Tonight was huge #StopVoterFraud #RealDonaldTrump #WisconsinPrimary #Women,False,
zoe,zoeziz,23654,2,1960,1486,152087549,False,,2016-04-06 23:57:32,717863843049811968,RT @dawngpsalm63 Meet the #RealDonaldTrump #Trump2016#TrumpRally#NewYork#TrumpTownHall#MAGA#DTMag#Tcot#PJNET https,False,
zoe,zoeziz,23654,14,1960,1486,152087549,False,,2016-04-06 23:57:26,717863820929028096,RT @YourPotus Army For Trump#USA #Army #USarmy #ArmyVeterans #ArmyForTrump #AlwaysTrump #TrumpTeam #TrumpTrain #RealDonaldTrump https/,False,
zoe,zoeziz,23654,23,1960,1486,152087549,False,,2016-04-06 23:57:23,717863806718771200,RT @YourPotus Marines For Trump#USMC #MarineCorps #MarinesForTrump #VoteTrump #TrumpTeam #TrumpTrain #Veterans #RealDonaldTrump https//,False,
Toni Scurlock,Toni_Scurlock,96420,2,2274,2211,53400136,False,somewhere,2016-04-06 23:54:12,717863003773796352,@TedInATL @DebAlwaystrump #realdonaldtrump,False,80349805
RiseToAmerica,RiseToAmerica,736,0,7,127,703996252669652993,False,"Alaska, USA",2016-04-06 23:51:54,717862428436877313,@JELasher @FoxNews @NRO Is this the kind of president ppl want that uses BLACKMAIL on every1 Then #realDonaldTrump is that guy #NeverTrump,False,1194265482
Ken M Coleman,YourRealtor1,44,0,10,10,258095068,False,"Long Island, NY",2016-04-06 23:51:50,717862408828616704,#Trump2016 #realdonaldtrump HUGE CROWD IN BETHPAGE NY TONIGHT #OANN #newyorkfortrump Lines for miles outside https//tco/sZBL6QYKt4,False,
AmPatProject,AmPatProject,1716,0,14460,13157,3301739810,False,"New York, USA",2016-04-06 23:46:59,717861188642729984,#realdonaldtrump Please help this injured combat veteran family save thier homehttps//tco/owOc9vs2Rs,False,
karra,karraplosion,1799,0,100,426,8079922,False,Sandy Water Snowy Sun,2016-04-06 23:44:37,717860593282248708,@MerriamWebster #Trump2016 #TrumpTrain #realdonaldtrump #GOP #FoxNews #FeralTheBern https//tco/KszzXd3Eok,False,97040343
Ronald,RonaldNJPoem,497,0,1,44,2950557665,False,Central Jersey Shore ,2016-04-06 23:38:38,717859088256917504,#ChrisMathews #MSNBC is angrycryingcomplaining#realDonaldTrump has a big PRO DT rallyGo Get a SexChange Chrissy@CNN @seanhannity #GOP,False,
kepler186f,HXMM01,2010,0,805,148,438465567,False,"Columbus, Ohio",2016-04-06 23:37:49,717858883432235009,32E90482000005780imagem14_1459975808608jpg 634723 pixels The emperor has no clothes #realDonaldTrump https//tco/rDwAR3PIDB,False,
JackC,RadioNY1010,2378,5,197,373,1616518489,False,,2016-04-06 23:37:41,717858849374478336,RT @aljoneswins A full house for #realdonaldtrump chants range from USA to build that wall to Lyin Ted #1010wins https//tco/2Dod,False,
1010 WINS,1010WINS,114334,5,844,33393,5770442,True,"New York City, NY, USA",2016-04-06 23:37:13,717858730289790976,RT @aljoneswins A full house for #realdonaldtrump chants range from USA to build that wall to Lyin Ted #1010wins https//tco/2Dod,False,
Dan Kohrdt,DKohrdt,11741,0,3,124,4541034916,False,,2016-04-06 23:36:34,717858567269793792,Trump @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain #tcot https//tco/QK2MC9wQjR https//tco/95I4NzxiAQ,False,
Mouktar Albert,MouktarAlbert,6055,4,99,118,571592528,False,"Eden Prairie,Minnesota",2016-04-06 23:36:06,717858448734433280,RT @aljoneswins Trump whose gonna pay for the wall Crowd MEXICO #realdonaldtrump #1010wins https//tco/pUOCNm4A8y,False,
Al Jones,aljoneswins,1116,5,328,896,17972516,False,1010WINS   NYC,2016-04-06 23:36:03,717858436780789761,A full house for #realdonaldtrump chants range from USA to build that wall to Lyin Ted #1010wins https//tco/2DodcJzlXt,False,
Ronald,RonaldNJPoem,497,0,1,44,2950557665,False,Central Jersey Shore ,2016-04-06 23:33:26,717857780598771712,#realDonaldTrump has 12K Pro American at NY Rally#HillaryClinton probably have illegals Pro #ISIS@CNN #MSNBC @seanhannity #racism @OANN,False,
